Id,Predicted
717,7919
718,8905
719,7131
720,1163
721,1008
722,4350
723,7021
724,9911
725,6670
726,2481
727,5258
728,7125
729,6493
730,5720
731,6183
732,5553
733,6941
734,6070
735,328
736,2110
737,7104
738,1327
739,1234
740,5991
741,5396
742,8055
743,1019
744,288
745,3989
746,6128
747,2081
748,2818
749,4267
750,4267
751,3281
752,8699
753,7745
754,3253
755,9493
756,4622
757,8673
758,7141
759,8868
760,1972
761,7514
762,2343
763,4575
764,1983
765,3257
766,5588
767,5829
768,2927
769,3744
770,7891
771,7934
772,3590
773,9831
774,9269
775,5980
776,9759
777,7352
778,9847
779,1561
780,3413
781,2109
782,8867
783,9935
784,1516
785,80
786,8192
787,9077
788,7393
789,8739
790,7025
791,7397
792,5761
793,4936
794,5926
795,3250
796,4525
797,2081
798,2823
799,5588
800,8960
801,7033
802,6803
803,5040
804,5519
805,8779
806,2862
807,4562
808,6347
809,6666
810,8012
811,3359
812,7077
813,1966
814,3002
815,5519
816,3900
817,8373
818,3253
819,811
820,8724
821,1779
822,5519
823,5300
824,5687
825,5705
826,2145
827,8215
828,7665
829,8726
830,4213
831,2161
832,5778
833,2855
834,9429
835,8268
836,13
837,8677
838,844
839,7097
840,2768
841,7639
842,1197
843,3085
844,2260
845,5859
846,8721
847,3220
848,2923
849,495
850,4460
851,2037
852,8568
853,7668
854,4485
855,3251
856,9823
857,310
858,1504
859,8704
860,3658
861,6383
862,8101
863,8549
864,3444
865,6128
866,5524
867,2671
868,7610
869,3085
870,6375
871,3061
872,7233
873,6321
874,543
875,5495
876,9842
877,3955
878,2203
879,4090
880,1126
881,8617
882,7583
883,7876
884,7810
885,2918
886,4172
887,7664
888,1649
889,8684
890,5165
891,6504
892,5381
893,1646
894,3136
895,8086
896,6513
897,8259
898,7597
899,5004
900,3202
901,3473
902,1905
903,3967
904,7036
905,5780
906,5700
907,5363
908,9599
909,9139
910,8405
911,5593
912,1598
913,2371
914,9818
915,6278
916,4184
917,2692
918,2495
919,2804
920,2594
921,1293
922,8976
923,4115
924,6024
925,1761
926,3693
927,1285
928,4562
929,5721
930,9413
931,2416
932,724
933,6128
934,2431
935,3566
936,2490
937,9193
938,2508
939,2203
940,8802
941,8673
942,7633
943,5735
944,3486
945,8557
946,8450
947,6183
948,6523
949,4645
950,7746
951,8152
952,4679
953,4316
954,1019
955,8186
956,2733
957,428
958,4836
959,3411
960,2368
961,4043
962,6850
963,7628
964,2000
965,1416
966,6787
967,3705
968,4492
969,1045
970,8169
971,4708
972,7028
973,8116
974,2828
975,2437
976,4131
977,5995
978,9172
979,4328
980,8193
981,5775
982,3861
983,1081
984,7683
985,8108
986,1261
987,613
988,2203
989,2862
990,4005
991,8560
992,9054
993,1261
994,4562
995,8192
996,5130
997,8504
998,9048
999,3423
1000,4123
1001,9930
1002,5167
1003,3099
1004,9291
1005,69
1006,7834
1007,8504
1008,4612
1009,9174
1010,7475
1011,3030
1012,8633
1013,2139
1014,9767
1015,3104
1016,3936
1017,3326
1018,5949
1019,4859
1020,3051
1021,5153
1022,9160
1023,6681
1024,2167
1025,5396
1026,8332
1027,8355
1028,9139
1029,1197
1030,7352
1031,8423
1032,2037
1033,1028
1034,3815
1035,3996
1036,9256
1037,5592
1038,5756
1039,7177
1040,4926
1041,3904
1042,3989
1043,5519
1044,3025
1045,8740
1046,3781
1047,9890
1048,8551
1049,9722
1050,1669
1051,8529
1052,9826
1053,6129
1054,2558
1055,5911
1056,2040
1057,6898
1058,6804
1059,5809
1060,9592
1061,6128
1062,1899
1063,4491
1064,6654
1065,51
1066,5022
1067,4207
1068,7879
1069,4948
1070,5525
1071,5715
1072,9100
1073,9233
1074,4850
1075,3663
1076,9324
1077,1671
1078,5584
1079,3989
1080,8870
1081,1379
1082,8331
1083,9418
1084,1402
1085,3368
1086,1570
1087,7866
1088,2104
1089,5688
1090,9725
1091,5623
1092,3065
1093,5439
1094,6256
1095,3105
1096,7553
1097,5519
1098,3950
1099,9728
1100,8623
1101,2015
1102,1326
1103,6967
1104,5452
1105,1241
1106,5029
1107,5484
1108,9219
1109,4335
1110,6803
1111,2659
1112,3878
1113,1516
1114,4472
1115,7080
1116,448
1117,8656
1118,7171
1119,2886
1120,8646
1121,2868
1122,6672
1123,4593
1124,4154
1125,4720
1126,807
1127,7647
1128,8235
1129,4716
1130,8797
1131,9086
1132,4775
1133,5674
1134,8735
1135,4354
1136,8715
1137,2029
1138,7706
1139,3688
1140,539
1141,5134
1142,1736
1143,4870
1144,7362
1145,584
1146,6694
1147,3522
1148,2470
1149,2203
1150,7512
1151,3989
1152,6126
1153,8439
1154,9759
1155,9549
1156,4468
1157,2873
1158,5522
1159,5968
1160,6498
1161,7475
1162,5630
1163,9184
1164,3344
1165,5337
1166,3115
1167,9136
1168,2333
1169,2804
1170,4770
1171,1518
1172,6389
1173,9854
1174,1718
1175,8032
1176,3172
1177,8014
1178,5247
1179,6568
1180,7467
1181,9184
1182,147
1183,7305
1184,5527
1185,8333
1186,8941
1187,2363
1188,1665
1189,7362
1190,341
1191,1153
1192,2046
1193,8473
1194,2224
1195,6838
1196,9386
1197,9601
1198,2727
1199,6444
1200,1356
1201,5801
1202,6677
1203,8092
1204,2499
1205,3472
1206,2256
1207,190
1208,3244
1209,9903
1210,1504
1211,2487
1212,9407
1213,3255
1214,3913
1215,7199
1216,7191
1217,4297
1218,9267
1219,1509
1220,3057
1221,7509
1222,2769
1223,7590
1224,9160
1225,9953
1226,3701
1227,1209
1228,5906
1229,5296
1230,9074
1231,1387
1232,2876
1233,4242
1234,8669
1235,2355
1236,67
1237,8067
1238,4336
1239,8705
1240,7114
1241,9322
1242,9400
1243,3018
1244,9043
1245,3658
1246,7535
1247,1762
1248,7292
1249,7742
1250,3494
1251,6016
1252,9713
1253,8250
1254,4991
1255,4985
1256,7810
1257,2262
1258,4320
1259,3822
1260,5320
1261,5395
1262,4850
1263,4055
1264,9188
1265,2156
1266,9243
1267,5598
1268,2655
1269,9110
1270,3007
1271,4984
1272,4185
1273,6270
1274,9571
1275,2686
1276,7082
1277,8746
1278,8716
1279,4160
1280,3431
1281,7059
1282,8720
1283,8192
1284,7021
1285,9995
1286,8576
1287,3068
1288,2658
1289,2695
1290,5141
1291,2168
1292,8906
1293,821
1294,7561
1295,8666
1296,4728
1297,3108
1298,8138
1299,422
1300,5853
1301,3757
1302,1509
1303,9836
1304,6739
1305,7466
1306,2243
1307,3862
1308,6620
1309,9043
1310,5860
1311,5723
1312,6270
1313,8230
1314,7599
1315,6
1316,9935
1317,7746
1318,4562
1319,7274
1320,1914
1321,6111
1322,3198
1323,3459
1324,8689
1325,1402
1326,9901
1327,6359
1328,8230
1329,3453
1330,1197
1331,7213
1332,8242
1333,8683
1334,8187
1335,4213
1336,4018
1337,3250
1338,3014
1339,5149
1340,4467
1341,4057
1342,2428
1343,4971
1344,1019
1345,6823
1346,644
1347,1644
1348,7352
1349,9051
1350,7994
1351,6113
1352,280
1353,772
1354,2807
1355,2876
1356,3233
1357,7568
1358,5070
1359,8913
1360,7366
1361,1516
1362,9074
1363,7142
1364,9517
1365,9893
1366,6014
1367,4951
1368,1201
1369,8177
1370,2647
1371,6166
1372,9188
1373,4106
1374,1623
1375,2867
1376,4562
1377,6943
1378,4119
1379,8233
1380,7790
1381,7796
1382,6183
1383,6791
1384,6348
1385,7468
1386,6150
1387,9588
1388,5286
1389,951
1390,8677
1391,6605
1392,2743
1393,5588
1394,5155
1395,7514
1396,5288
1397,887
1398,1551
1399,5965
1400,1982
1401,9865
1402,1820
1403,8683
1404,5271
1405,2355
1406,6108
1407,2034
1408,8506
1409,1739
1410,3577
1411,9629
1412,5141
1413,6027
1414,6772
1415,5141
1416,8688
1417,3414
1418,7428
1419,5479
1420,4232
1421,6188
1422,4356
1423,4918
1424,6595
1425,8708
1426,5324
1427,9649
1428,2172
1429,3573
1430,4128
1431,9529
1432,6265
1433,3735
1434,5523
1435,4742
1436,4209
1437,3484
1438,6278
1439,3588
1440,9931
1441,6145
1442,1155
1443,8062
1444,5289
1445,710
1446,3951
1447,3634
1448,8441
1449,1178
1450,6683
1451,58
1452,6750
1453,3729
1454,4420
1455,543
1456,6253
1457,6937
1458,4651
1459,2695
1460,4911
1461,4069
1462,8130
1463,7795
1464,1305
1465,5177
1466,1204
1467,3172
1468,8872
1469,1774
1470,5741
1471,7017
1472,5435
1473,2363
1474,8530
1475,2001
1476,6911
1477,1506
1478,2876
1479,6058
1480,9225
1481,2387
1482,6441
1483,6758
1484,2195
1485,856
1486,3448
1487,3632
1488,1084
1489,4418
1490,5170
1491,6709
1492,5413
1493,3777
1494,4476
1495,8046
1496,9463
1497,983
1498,9234
1499,7717
1500,1777
1501,8523
1502,7848
1503,2036
1504,8041
1505,7341
1506,768
1507,8562
1508,39
1509,6577
1510,6158
1511,3475
1512,1420
1513,6415
1514,2473
1515,9492
1516,5710
1517,4323
1518,9094
1519,5146
1520,7142
1521,1143
1522,9528
1523,2768
1524,4974
1525,6932
1526,3371
1527,2409
1528,9891
1529,4429
1530,1416
1531,2270
1532,2669
1533,3719
1534,7016
1535,8495
1536,994
1537,6634
1538,9844
1539,3429
1540,4421
1541,2456
1542,7441
1543,5461
1544,1720
1545,1463
1546,8023
1547,5384
1548,2006
1549,933
1550,5883
1551,5127
1552,2722
1553,5527
1554,1646
1555,2785
1556,1960
1557,301
1558,2021
1559,8516
1560,6337
1561,4027
1562,7058
1563,8060
1564,7952
1565,8956
1566,4267
1567,1171
1568,465
1569,3723
1570,8707
1571,4641
1572,7466
1573,4592
1574,8521
1575,4895
1576,1113
1577,4253
1578,8593
1579,5073
1580,8144
1581,7418
1582,7186
1583,2413
1584,4117
1585,8153
1586,3701
1587,8968
1588,7935
1589,4083
1590,1854
1591,1022
1592,8535
1593,8576
1594,7512
1595,2355
1596,2760
1597,3886
1598,3828
1599,2416
1600,1291
1601,1256
1602,8152
1603,6739
1604,6690
1605,3283
1606,1112
1607,1692
1608,6483
1609,366
1610,470
1611,3634
1612,3590
1613,4649
1614,8153
1615,8636
1616,2195
1617,6134
1618,6808
1619,237
1620,3658
1621,8568
1622,5181
1623,2781
1624,2678
1625,8839
1626,5371
1627,1901
1628,3101
1629,2655
1630,5276
1631,3908
1632,7157
1633,7066
1634,8694
1635,2029
1636,1090
1637,709
1638,8548
1639,9068
1640,3220
1641,8046
1642,2759
1643,2602
1644,5492
1645,6973
1646,473
1647,1398
1648,6774
1649,4149
1650,9543
1651,4694
1652,8261
1653,2768
1654,4758
1655,1781
1656,8360
1657,9501
1658,3898
1659,2154
1660,5140
1661,9747
1662,1539
1663,8956
1664,2203
1665,7679
1666,5530
1667,6678
1668,2149
1669,9069
1670,9592
1671,4166
1672,3415
1673,1061
1674,5591
1675,6873
1676,5523
1677,1550
1678,7813
1679,8491
1680,6415
1681,3384
1682,5160
1683,3483
1684,4146
1685,7021
1686,360
1687,9937
1688,5454
1689,7673
1690,5724
1691,5481
1692,9541
1693,5774
1694,3478
1695,7471
1696,1748
1697,3105
1698,6492
1699,2015
1700,8268
1701,2949
1702,1665
1703,1594
1704,4080
1705,5892
1706,4909
1707,1426
1708,5918
1709,1830
1710,4792
1711,7408
1712,9287
1713,2451
1714,3273
1715,7779
1716,8445
1717,4318
1718,5569
1719,8802
1720,4193
1721,5660
1722,8362
1723,9759
1724,1935
1725,4032
1726,1410
1727,6596
1728,5288
1729,2662
1730,8782
1731,6805
1732,8332
1733,4749
1734,2780
1735,6668
1736,4565
1737,7114
1738,4566
1739,9002
1740,159
1741,5350
1742,2906
1743,1485
1744,8779
1745,6743
1746,9854
1747,1735
1748,3326
1749,7007
1750,1523
1751,1245
1752,8782
1753,9918
1754,3234
1755,5803
1756,7118
1757,7907
1758,8875
1759,7581
1760,3997
1761,7802
1762,8523
1763,1844
1764,287
1765,3562
1766,2917
1767,4335
1768,7327
1769,8172
1770,7262
1771,4150
1772,8683
1773,4615
1774,5968
1775,3907
1776,6135
1777,6240
1778,8576
1779,9704
1780,6549
1781,9009
1782,5393
1783,8152
1784,1659
1785,7608
1786,4232
1787,8727
1788,6898
1789,6455
1790,635
1791,4185
1792,8763
1793,5133
1794,4592
1795,7834
1796,6263
1797,2474
1798,8297
1799,4562
1800,1778
1801,3097
1802,9435
1803,2894
1804,4267
1805,7339
1806,1330
1807,1875
1808,8282
1809,6929
1810,8220
1811,8001
1812,2619
1813,4258
1814,2081
1815,2200
1816,6087
1817,5496
1818,1172
1819,821
1820,7114
1821,7984
1822,2982
1823,7482
1824,1803
1825,9588
1826,8727
1827,4593
1828,5683
1829,3265
1830,9541
1831,7313
1832,6279
1833,5427
1834,7705
1835,5247
1836,4031
1837,1846
1838,1159
1839,8916
1840,6237
1841,3878
1842,9245
1843,8760
1844,1130
1845,4977
1846,7381
1847,1416
1848,9073
1849,7367
1850,3706
1851,4455
1852,611
1853,6907
1854,4508
1855,9088
1856,7712
1857,3934
1858,8827
1859,3764
1860,9011
1861,7153
1862,7021
1863,4795
1864,8612
1865,5480
1866,8271
1867,6526
1868,4064
1869,8724
1870,3423
1871,9267
1872,9638
1873,8236
1874,9426
1875,5138
1876,5125
1877,2808
1878,1517
1879,5729
1880,3459
1881,4922
1882,8558
1883,2814
1884,9525
1885,7829
1886,7289
1887,5215
1888,434
1889,9769
1890,2945
1891,7337
1892,6826
1893,2581
1894,2929
1895,4182
1896,6870
1897,1876
1898,5857
1899,2194
1900,7182
1901,9243
1902,2857
1903,9136
1904,2267
1905,1450
1906,353
1907,2551
1908,6805
1909,3484
1910,256
1911,7419
1912,4948
1913,8057
1914,1244
1915,8699
1916,5728
1917,8636
1918,1529
1919,3743
1920,72
1921,6022
1922,2927
1923,3634
1924,4106
1925,4891
1926,681
1927,1242
1928,2401
1929,9383
1930,6534
1931,6457
1932,2769
1933,4633
1934,2363
1935,9327
1936,5743
1937,2188
1938,7592
1939,6369
1940,3326
1941,7178
1942,1206
1943,5414
1944,3249
1945,6952
1946,1804
1947,1962
1948,9454
1949,5494
1950,2996
1951,6156
1952,9246
1953,8718
1954,7234
1955,6817
1956,7045
1957,7170
1958,6816
1959,6042
1960,3940
1961,5855
1962,4516
1963,8024
1964,8014
1965,8
1966,240
1967,5955
1968,2974
1969,7535
1970,7015
1971,8265
1972,7639
1973,6718
1974,1075
1975,8274
1976,2374
1977,1716
1978,3409
1979,887
1980,773
1981,9818
1982,357
1983,7055
1984,1250
1985,9245
1986,5269
1987,2669
1988,1509
1989,6168
1990,7036
1991,5992
1992,8601
1993,4925
1994,5145
1995,3688
1996,642
1997,4893
1998,9882
1999,5304
2000,1523
2001,2676
2002,7915
2003,9927
2004,5535
2005,7775
2006,1350
2007,9567
2008,7220
2009,3371
2010,7323
2011,7830
2012,8642
2013,8466
2014,9802
2015,1094
2016,2750
2017,1481
2018,2106
2019,1171
2020,6392
2021,3271
2022,1160
2023,1022
2024,6991
2025,8846
2026,9740
2027,3559
2028,2833
2029,4596
2030,4412
2031,7505
2032,9250
2033,9418
2034,2306
2035,8598
2036,2431
2037,2171
2038,5732
2039,2763
2040,1356
2041,4679
2042,4171
2043,4717
2044,3393
2045,7150
2046,3519
2047,7712
2048,2633
2049,2174
2050,2194
2051,9161
2052,7841
2053,5642
2054,5729
2055,1411
2056,6075
2057,9014
2058,3198
2059,7556
2060,999
2061,2009
2062,3722
2063,6706
2064,13
2065,9066
2066,9388
2067,311
2068,5742
2069,6492
2070,8739
2071,1665
2072,4335
2073,6376
2074,5360
2075,7651
2076,8022
2077,9797
2078,9604
2079,3794
2080,9568
2081,1859
2082,1059
2083,9895
2084,8950
2085,7381
2086,1774
2087,1966
2088,9270
2089,4800
2090,6383
2091,9307
2092,9605
2093,5145
2094,2669
2095,1277
2096,1446
2097,5060
2098,8751
2099,7610
2100,7952
2101,7733
2102,7935
2103,2472
2104,7406
2105,7907
2106,6185
2107,4854
2108,4621
2109,5304
2110,9123
2111,8747
2112,2516
2113,7155
2114,4467
2115,7042
2116,7075
2117,8591
2118,4772
2119,5935
2120,3871
2121,7125
2122,3420
2123,5105
2124,3253
2125,2074
2126,4999
2127,3436
2128,3306
2129,7468
2130,5319
2131,9539
2132,4267
2133,2968
2134,2435
2135,5624
2136,7535
2137,6513
2138,3220
2139,3591
2140,3562
2141,1463
2142,5780
2143,3437
2144,9916
2145,4897
2146,9807
2147,1253
2148,2412
2149,8564
2150,5801
2151,6978
2152,9188
2153,7867
2154,3982
2155,63
2156,8145
2157,6191
2158,7006
2159,7802
2160,1621
2161,7822
2162,7266
2163,3558
2164,8705
2165,1333
2166,63
2167,4208
2168,7903
2169,1970
2170,5506
2171,2932
2172,4948
2173,2768
2174,2605
2175,3399
2176,8834
2177,3876
2178,1473
2179,6937
2180,9423
2181,7901
2182,7760
2183,5388
2184,7337
2185,2100
2186,3666
2187,3414
2188,1236
2189,6973
2190,6024
2191,8913
2192,9257
2193,9811
2194,6268
2195,4870
2196,5145
2197,8330
2198,2393
2199,6551
2200,9601
2201,6564
2202,7466
2203,6225
2204,1251
2205,4621
2206,6551
2207,3969
2208,3725
2209,3014
2210,5780
2211,7091
2212,6648
2213,823
2214,2136
2215,8108
2216,5914
2217,3595
2218,5624
2219,969
2220,7025
2221,1886
2222,2749
2223,1660
2224,1113
2225,638
2226,994
2227,8533
2228,8993
2229,4282
2230,3187
2231,1566
2232,7150
2233,4366
2234,4392
2235,346
2236,4986
2237,2856
2238,2851
2239,5327
2240,9916
2241,4213
2242,821
2243,3143
2244,5182
2245,1669
2246,1353
2247,8280
2248,8062
2249,1669
2250,5519
2251,4054
2252,6662
2253,6484
2254,4431
2255,3377
2256,5208
2257,7448
2258,6362
2259,5857
2260,4985
2261,4604
2262,2657
2263,5116
2264,8721
2265,2905
2266,3872
2267,4870
2268,1157
2269,7837
2270,9100
2271,8423
2272,8050
2273,208
2274,9212
2275,7952
2276,5786
2277,9638
2278,5076
2279,3429
2280,5118
2281,9629
2282,2876
2283,4523
2284,7209
2285,5180
2286,5065
2287,1171
2288,8956
2289,8468
2290,8930
2291,8445
2292,7478
2293,9493
2294,2858
2295,1218
2296,2983
2297,2777
2298,9843
2299,2666
2300,8184
2301,9210
2302,3588
2303,2838
2304,5098
2305,9439
2306,2998
2307,1628
2308,1448
2309,7759
2310,4876
2311,8036
2312,7466
2313,3363
2314,5898
2315,7903
2316,6301
2317,8271
2318,3845
2319,9797
2320,5968
2321,5202
2322,7190
2323,6636
2324,2485
2325,3979
2326,8319
2327,6997
2328,5688
2329,2012
2330,7639
2331,3232
2332,5106
2333,5175
2334,4596
2335,1459
2336,2000
2337,3636
2338,3025
2339,9383
2340,8925
2341,2179
2342,7952
2343,7472
2344,4267
2345,2132
2346,7260
2347,4792
2348,2522
2349,4925
2350,4493
2351,2465
2352,8654
2353,9711
2354,1505
2355,7487
2356,3368
2357,2490
2358,4995
2359,5914
2360,3220
2361,7647
2362,3849
2363,5287
2364,4905
2365,7256
2366,2074
2367,27
2368,3794
2369,9516
2370,3281
2371,6637
2372,6589
2373,8238
2374,3221
2375,3539
2376,4279
2377,4211
2378,9083
2379,6777
2380,4266
2381,3506
2382,4238
2383,4667
2384,5208
2385,1822
2386,4770
2387,5108
2388,2427
2389,478
2390,1198
2391,2798
2392,370
2393,5633
2394,8184
2395,5337
2396,9395
2397,5628
2398,9522
2399,6438
2400,7746
2401,6063
2402,5248
2403,3339
2404,7347
2405,322
2406,5704
2407,6895
2408,8433
2409,6485
2410,6937
2411,7045
2412,7916
2413,5623
2414,8919
2415,8937
2416,8050
2417,6041
2418,881
2419,7178
2420,6633
2421,9262
2422,1410
2423,3862
2424,5118
2425,2969
2426,6198
2427,3250
2428,3118
2429,7698
2430,5989
2431,7877
2432,2565
2433,8282
2434,5978
2435,7892
2436,5928
2437,2489
2438,1046
2439,6302
2440,4440
2441,8883
2442,3317
2443,2945
2444,886
2445,5298
2446,4157
2447,7419
2448,1650
2449,8203
2450,5234
2451,5209
2452,3931
2453,8337
2454,1420
2455,3968
2456,8302
2457,4685
2458,9945
2459,1383
2460,5837
2461,4465
2462,4815
2463,4185
2464,2002
2465,8952
2466,6323
2467,2793
2468,2008
2469,495
2470,3491
2471,7125
2472,8508
2473,5512
2474,8271
2475,9431
2476,4147
2477,3253
2478,440
2479,3476
2480,1096
2481,6073
2482,1849
2483,6650
2484,6523
2485,5558
2486,6354
2487,3755
2488,3013
2489,6136
2490,2845
2491,8152
2492,7853
2493,7586
2494,2851
2495,7937
2496,8897
2497,7716
2498,7506
2499,3602
2500,9218
2501,3183
2502,4159
2503,4548
2504,4946
2505,8813
2506,6312
2507,8477
2508,4816
2509,5393
2510,575
2511,3822
2512,4027
2513,7557
2514,6650
2515,6102
2516,9038
2517,1152
2518,9188
