Id,Predicted
651,7420
652,2579
653,25
654,3811
655,9077
656,2664
657,6394
658,8776
659,904
660,8196
661,6160
662,8931
663,5282
664,9136
665,5200
666,5484
667,2717
668,5628
669,1317
670,3453
671,5282
672,7142
673,4565
674,9588
675,7821
676,2268
677,6388
678,4214
679,1129
680,8359
681,1163
682,5578
683,9036
684,4157
685,8839
686,6111
687,3749
688,102
689,8667
690,4279
691,7012
692,78
693,1561
694,6471
695,25
696,8689
697,3497
698,9294
699,2470
700,5165
701,1726
702,1820
703,9143
704,6512
705,3925
706,2224
707,8118
708,17
709,7492
710,5592
711,8295
712,2046
713,5799
714,2460
715,9316
716,9444
717,9477
718,6645
719,325
720,1163
721,4395
722,6478
723,9918
724,7003
725,1526
726,2481
727,5258
728,1039
729,6493
730,5720
731,6183
732,5553
733,9513
734,9397
735,2718
736,2110
737,9562
738,7019
739,3959
740,3601
741,5396
742,8055
743,7595
744,288
745,7262
746,5028
747,9588
748,6028
749,2268
750,4267
751,25
752,7917
753,7636
754,5156
755,9493
756,4622
757,2481
758,2424
759,8868
760,1972
761,4116
762,2343
763,3605
764,5141
765,4859
766,5588
767,1295
768,9213
769,4115
770,2724
771,6191
772,3590
773,9831
774,9269
775,3840
776,4769
777,7352
778,9847
779,1561
780,5642
781,3646
782,5140
783,9935
784,1516
785,12
786,6387
787,25
788,1998
789,8739
790,7025
791,4814
792,5761
793,5990
794,5926
795,6183
796,5573
797,5695
798,9023
799,5588
800,8590
801,7033
802,6803
803,5040
804,7332
805,5896
806,9224
807,3436
808,6347
809,6666
810,8012
811,4122
812,7772
813,2780
814,3002
815,25
816,6608
817,2066
818,3253
819,5624
820,1541
821,1779
822,1072
823,6160
824,19
825,9151
826,1491
827,5269
828,7665
829,4974
830,5495
831,2849
832,2268
833,8338
834,6455
835,8268
836,4765
837,6116
838,28
839,7097
840,2623
841,5086
842,9588
843,1112
844,9102
845,6160
846,12
847,3220
848,25
849,495
850,4460
851,9839
852,7136
853,2218
854,5156
855,7781
856,9823
857,9877
858,420
859,8704
860,3658
861,1601
862,7463
863,51
864,6393
865,6128
866,5282
867,3773
868,1009
869,3085
870,9905
871,3398
872,2001
873,5357
874,543
875,5495
876,5132
877,2000
878,5233
879,4418
880,6160
881,1613
882,4988
883,7876
884,5296
885,2076
886,4279
887,3244
888,3440
889,6183
890,7340
891,6383
892,5381
893,7579
894,5282
895,1583
896,25
897,7872
898,9855
899,465
900,1951
901,1416
902,4826
903,6160
904,7036
905,2773
906,7985
907,7537
908,8802
909,9727
910,25
911,4279
912,4828
913,7784
914,826
915,6278
916,3861
917,5282
918,2724
919,3818
920,17
921,1293
922,6160
923,5984
924,1935
925,1761
926,1526
927,4468
928,4855
929,4649
930,9287
931,2416
932,3581
933,3465
934,992
935,8956
936,6176
937,6441
938,2508
939,8297
940,5344
941,4539
942,9948
943,4595
944,6160
945,6195
946,8450
947,6183
948,6523
949,4645
950,7621
951,1040
952,8153
953,2268
954,9732
955,549
956,2034
957,428
958,4836
959,9588
960,2368
961,4043
962,6850
963,7628
964,2000
965,4027
966,3644
967,7892
968,4492
969,8791
970,994
971,1984
972,7028
973,6993
974,25
975,2724
976,4042
977,4855
978,9172
979,7495
980,8193
981,5775
982,3861
983,1081
984,7683
985,5282
986,9588
987,613
988,8231
989,1433
990,5742
991,7066
992,9054
993,9588
994,4562
995,9246
996,9605
997,2430
998,1040
999,6772
1000,7186
1001,3016
1002,5777
1003,8231
1004,6160
1005,1510
1006,2545
1007,2931
1008,7737
1009,2118
1010,3358
1011,5319
1012,8487
1013,6481
1014,9767
1015,3104
1016,3936
1017,1113
1018,2268
1019,4859
1020,5522
1021,2025
1022,9160
1023,2146
1024,2167
1025,3787
1026,1566
1027,8364
1028,1632
1029,8892
1030,7352
1031,8423
1032,5295
1033,910
1034,9632
1035,3113
1036,25
1037,5079
1038,4160
1039,2434
1040,5282
1041,4395
1042,5107
1043,5282
1044,8319
1045,5843
1046,3636
1047,9890
1048,6160
1049,5282
1050,8414
1051,8529
1052,8737
1053,6129
1054,25
1055,6738
1056,2040
1057,3065
1058,6804
1059,7243
1060,7832
1061,6128
1062,4572
1063,25
1064,2015
1065,51
1066,1896
1067,4165
1068,7879
1069,9855
1070,4605
1071,25
1072,9100
1073,9233
1074,6237
1075,1346
1076,9324
1077,5406
1078,8036
1079,3989
1080,9108
1081,1495
1082,873
1083,9418
1084,7544
1085,4109
1086,4454
1087,4429
1088,2623
1089,7647
1090,4185
1091,2777
1092,3065
1093,8834
1094,6256
1095,354
1096,4842
1097,1261
1098,6195
1099,2727
1100,8623
1101,2545
1102,1326
1103,4235
1104,5452
1105,1241
1106,3907
1107,8338
1108,2343
1109,13
1110,8255
1111,2512
1112,1137
1113,8248
1114,4472
1115,7080
1116,9645
1117,6072
1118,7171
1119,25
1120,1567
1121,3971
1122,6160
1123,4593
1124,4154
1125,5331
1126,807
1127,7647
1128,9588
1129,4716
1130,6782
1131,9086
1132,38
1133,5674
1134,5377
1135,6731
1136,8715
1137,2029
1138,3989
1139,5964
1140,539
1141,1189
1142,1487
1143,5138
1144,7362
1145,8736
1146,25
1147,3522
1148,2470
1149,2268
1150,7854
1151,3989
1152,6126
1153,9588
1154,9759
1155,3748
1156,12
1157,2873
1158,4214
1159,5968
1160,390
1161,7434
1162,3971
1163,9184
1164,3874
1165,4354
1166,3115
1167,9136
1168,6160
1169,6160
1170,7723
1171,2268
1172,2802
1173,6160
1174,1718
1175,8032
1176,5477
1177,2667
1178,10
1179,4185
1180,25
1181,9184
1182,94
1183,7305
1184,5527
1185,5471
1186,4984
1187,4716
1188,9588
1189,7362
1190,34
1191,10
1192,6160
1193,8473
1194,500
1195,3144
1196,7419
1197,9601
1198,2727
1199,6444
1200,25
1201,5282
1202,6429
1203,1508
1204,2499
1205,3472
1206,2256
1207,883
1208,3244
1209,6195
1210,1504
1211,9663
1212,3858
1213,3255
1214,3913
1215,2034
1216,7191
1217,4297
1218,6383
1219,8438
1220,3057
1221,5495
1222,77
1223,1382
1224,1806
1225,6512
1226,4485
1227,6976
1228,2835
1229,7371
1230,2410
1231,3931
1232,2876
1233,9143
1234,2498
1235,5282
1236,25
1237,1239
1238,3908
1239,5173
1240,172
1241,62
1242,9400
1243,4845
1244,69
1245,3658
1246,7535
1247,5227
1248,9331
1249,821
1250,1789
1251,5857
1252,4161
1253,7907
1254,5524
1255,5325
1256,5578
1257,3924
1258,5524
1259,207
1260,1411
1261,5395
1262,8551
1263,7487
1264,25
1265,2156
1266,9243
1267,1627
1268,2655
1269,8363
1270,3007
1271,4984
1272,7764
1273,2268
1274,3605
1275,9245
1276,7082
1277,3195
1278,8716
1279,5682
1280,692
1281,7059
1282,8720
1283,8192
1284,8338
1285,1742
1286,8576
1287,3068
1288,4176
1289,6160
1290,1418
1291,2168
1292,8906
1293,8654
1294,1048
1295,8666
1296,5773
1297,3108
1298,6064
1299,434
1300,5853
1301,636
1302,4708
1303,8563
1304,6739
1305,7466
1306,9902
1307,3862
1308,7646
1309,6160
1310,5860
1311,2942
1312,3149
1313,1717
1314,7694
1315,25
1316,9935
1317,6512
1318,5635
1319,7274
1320,30
1321,6111
1322,5160
1323,8737
1324,8689
1325,7193
1326,9901
1327,3877
1328,8230
1329,6160
1330,3003
1331,4007
1332,8242
1333,4886
1334,8951
1335,6160
1336,331
1337,53
1338,9332
1339,5149
1340,6160
1341,4057
1342,5843
1343,6160
1344,3522
1345,3057
1346,644
1347,1644
1348,6690
1349,5269
1350,9588
1351,1482
1352,280
1353,7995
1354,5663
1355,2876
1356,12
1357,9138
1358,5578
1359,8913
1360,6910
1361,25
1362,4631
1363,1225
1364,6160
1365,25
1366,6014
1367,4951
1368,5282
1369,8040
1370,2647
1371,1632
1372,9805
1373,4106
1374,2579
1375,4311
1376,4562
1377,2929
1378,2268
1379,8233
1380,2396
1381,9508
1382,6183
1383,9632
1384,6348
1385,28
1386,6150
1387,25
1388,5286
1389,5635
1390,9805
1391,6605
1392,3713
1393,5588
1394,6482
1395,8907
1396,5288
1397,887
1398,1551
1399,5965
1400,2268
1401,9865
1402,1820
1403,6160
1404,5271
1405,4247
1406,8747
1407,9135
1408,8506
1409,1739
1410,4871
1411,9171
1412,5141
1413,3877
1414,5282
1415,3722
1416,8688
1417,5219
1418,1820
1419,5479
1420,4232
1421,6188
1422,4356
1423,3814
1424,7170
1425,8708
1426,6224
1427,1880
1428,5674
1429,6235
1430,3391
1431,9583
1432,9529
1433,8217
1434,4952
1435,2034
1436,611
1437,3484
1438,9996
1439,2182
1440,9810
1441,2016
1442,3707
1443,414
1444,7837
1445,710
1446,8669
1447,5282
1448,8565
1449,6235
1450,6683
1451,9513
1452,5489
1453,6160
1454,4420
1455,543
1456,6253
1457,6937
1458,4651
1459,2695
1460,1463
1461,1820
1462,9775
1463,7948
1464,2702
1465,5177
1466,6160
1467,8336
1468,2742
1469,5823
1470,524
1471,7017
1472,5901
1473,2363
1474,7479
1475,2001
1476,6911
1477,9445
1478,2876
1479,6058
1480,2407
1481,2387
1482,7136
1483,725
1484,5578
1485,856
1486,3448
1487,3632
1488,8558
1489,1072
1490,538
1491,6709
1492,5413
1493,5276
1494,4476
1495,1031
1496,9074
1497,7807
1498,8036
1499,4886
1500,5704
1501,8523
1502,3019
1503,3574
1504,6779
1505,7341
1506,768
1507,9184
1508,1717
1509,6577
1510,3241
1511,6761
1512,1420
1513,6207
1514,4906
1515,1588
1516,6160
1517,5612
1518,8669
1519,12
1520,7142
1521,1143
1522,9528
1523,2036
1524,2724
1525,25
1526,6415
1527,25
1528,9891
1529,1653
1530,5282
1531,2900
1532,5163
1533,7036
1534,4573
1535,8495
1536,994
1537,6669
1538,6191
1539,7693
1540,5485
1541,8338
1542,8071
1543,5276
1544,3581
1545,1463
1546,8153
1547,8184
1548,2268
1549,933
1550,3155
1551,6795
1552,6733
1553,5896
1554,6195
1555,2918
1556,8612
1557,5573
1558,7992
1559,79
1560,99
1561,4027
1562,5332
1563,5642
1564,7952
1565,8956
1566,1546
1567,1171
1568,465
1569,7243
1570,8707
1571,25
1572,89
1573,1638
1574,795
1575,8784
1576,1113
1577,6119
1578,5642
1579,17
1580,8144
1581,5282
1582,5302
1583,25
1584,8921
1585,8153
1586,9588
1587,9988
1588,99
1589,4083
1590,1854
1591,2268
1592,368
1593,8576
1594,6541
1595,5141
1596,2760
1597,3886
1598,9783
1599,2416
1600,1291
1601,4780
1602,5909
1603,6739
1604,4831
1605,4165
1606,1112
1607,99
1608,6657
1609,643
1610,489
1611,5282
1612,3590
1613,34
1614,8153
1615,6195
1616,8898
1617,38
1618,4927
1619,12
1620,3658
1621,1646
1622,5181
1623,1114
1624,6160
1625,7342
1626,5371
1627,6417
1628,3878
1629,7315
1630,5004
1631,4367
1632,8558
1633,7066
1634,8694
1635,2029
1636,6119
1637,709
1638,1853
1639,9068
1640,3220
1641,5807
1642,9108
1643,2742
1644,6160
1645,7486
1646,473
1647,5842
1648,254
1649,3942
1650,9543
1651,2623
1652,4660
1653,2623
1654,4758
1655,1781
1656,51
1657,6195
1658,3982
1659,4399
1660,4402
1661,3358
1662,5156
1663,8956
1664,2203
1665,3867
1666,8429
1667,8737
1668,1717
1669,9069
1670,7280
1671,8486
1672,3128
1673,202
1674,5591
1675,190
1676,6771
1677,6117
1678,9330
1679,2530
1680,4582
1681,3384
1682,7855
1683,6332
1684,8255
1685,3370
1686,1164
1687,8390
1688,3191
1689,7366
1690,5724
1691,568
1692,62
1693,6712
1694,94
1695,4267
1696,1748
1697,354
1698,6492
1699,8737
1700,5909
1701,4273
1702,1261
1703,488
1704,4080
1705,7579
1706,4909
1707,6195
1708,5918
1709,6210
1710,1113
1711,7408
1712,2724
1713,6160
1714,3273
1715,99
1716,9219
1717,4318
1718,2773
1719,9176
1720,9061
1721,7381
1722,8362
1723,8196
1724,9853
1725,6160
1726,1396
1727,2167
1728,2000
1729,3790
1730,8782
1731,6805
1732,6595
1733,2724
1734,4737
1735,6668
1736,387
1737,6595
1738,2268
1739,9249
1740,5641
1741,6001
1742,7136
1743,12
1744,9588
1745,24
1746,17
1747,7584
1748,1692
1749,7007
1750,5832
1751,5930
1752,5909
1753,9918
1754,3234
1755,3756
1756,2104
1757,6195
1758,358
1759,1012
1760,42
1761,7802
1762,8523
1763,2383
1764,2276
1765,3562
1766,5092
1767,7505
1768,6200
1769,9330
1770,1804
1771,4886
1772,8683
1773,7371
1774,5968
1775,3907
1776,9173
1777,25
1778,8576
1779,9704
1780,5457
1781,5499
1782,5393
1783,8152
1784,2423
1785,1389
1786,4232
1787,9516
1788,2724
1789,6455
1790,635
1791,4185
1792,8763
1793,5133
1794,9754
1795,7834
1796,3174
1797,6978
1798,8297
1799,4562
1800,7136
1801,9331
1802,9509
1803,6160
1804,9783
1805,25
1806,8707
1807,1875
1808,8282
1809,6929
1810,7696
1811,3935
1812,2619
1813,5282
1814,6046
1815,2200
1816,5192
1817,7186
1818,4639
1819,9462
1820,3314
1821,5100
1822,25
1823,6211
1824,1803
1825,25
1826,3775
1827,4593
1828,5333
1829,3265
1830,1225
1831,3566
1832,6160
1833,5427
1834,9092
1835,10
1836,5341
1837,1846
1838,1159
1839,2718
1840,316
1841,1137
1842,9245
1843,8760
1844,9356
1845,4977
1846,3951
1847,1416
1848,7323
1849,7367
1850,9280
1851,2590
1852,4175
1853,6907
1854,4508
1855,6952
1856,2875
1857,25
1858,8737
1859,9401
1860,9011
1861,6882
1862,1814
1863,4795
1864,7801
1865,5480
1866,2651
1867,1859
1868,4429
1869,3729
1870,8683
1871,2268
1872,9638
1873,8236
1874,2434
1875,4572
1876,6952
1877,2296
1878,1517
1879,8814
1880,8196
1881,2335
1882,8558
1883,7372
1884,7017
1885,7829
1886,2268
1887,5215
1888,4848
1889,3231
1890,6228
1891,7337
1892,3377
1893,7989
1894,4145
1895,6882
1896,7607
1897,7607
1898,5857
1899,3016
1900,5999
1901,9243
1902,2857
1903,9136
1904,2267
1905,1450
1906,353
1907,2551
1908,5825
1909,3484
1910,256
1911,7419
1912,4948
1913,5576
1914,12
1915,6060
1916,6816
1917,861
1918,25
1919,1856
1920,9754
1921,1420
1922,2927
1923,5282
1924,4990
1925,8737
1926,839
1927,7772
1928,2742
1929,4812
1930,7691
1931,99
1932,1789
1933,6160
1934,3490
1935,3574
1936,5743
1937,1407
1938,7592
1939,6369
1940,1113
1941,7178
1942,1206
1943,99
1944,6160
1945,7995
1946,1804
1947,4386
1948,5344
1949,2410
1950,7505
1951,1416
1952,45
1953,8718
1954,7234
1955,6817
1956,7045
1957,7170
1958,4769
1959,6042
1960,6177
1961,7429
1962,4516
1963,8024
1964,9276
1965,57
1966,240
1967,5955
1968,1608
1969,3590
1970,3414
1971,8265
1972,7525
1973,9645
1974,2623
1975,655
1976,2742
1977,7302
1978,3597
1979,887
1980,773
1981,25
1982,357
1983,5897
1984,3710
1985,7441
1986,4439
1987,8345
1988,1509
1989,2268
1990,7036
1991,1747
1992,25
1993,4925
1994,9
1995,5008
1996,642
1997,2268
1998,4539
1999,392
2000,25
2001,5804
2002,6160
2003,5047
2004,5535
2005,7775
2006,5845
2007,9567
2008,25
2009,3371
2010,4203
2011,5912
2012,3297
2013,1225
2014,5156
2015,613
2016,2750
2017,10
2018,62
2019,1171
2020,25
2021,7344
2022,2556
2023,5609
2024,6991
2025,3113
2026,6160
2027,62
2028,2268
2029,4596
2030,905
2031,7505
2032,9250
2033,9418
2034,1317
2035,3913
2036,10
2037,8925
2038,5619
2039,7729
2040,1356
2041,2623
2042,12
2043,9
2044,4735
2045,25
2046,7034
2047,235
2048,2633
2049,2268
2050,2194
2051,8737
2052,2724
2053,8565
2054,5729
2055,1411
2056,839
2057,5642
2058,7636
2059,6040
2060,999
2061,2009
2062,3722
2063,9742
2064,2695
2065,9066
2066,62
2067,3655
2068,6119
2069,6492
2070,488
2071,9588
2072,4335
2073,1261
2074,5360
2075,7203
2076,94
2077,9797
2078,1743
2079,3794
2080,76
2081,9507
2082,9581
2083,3377
2084,9818
2085,7381
2086,1774
2087,1813
2088,99
2089,4800
2090,25
2091,9757
2092,8359
2093,9625
2094,7019
2095,2268
2096,1446
2097,5060
2098,4638
2099,830
2100,7952
2101,7733
2102,7935
2103,3013
2104,7406
2105,8235
2106,5938
2107,750
2108,5350
2109,5304
2110,9123
2111,2741
2112,9839
2113,3342
2114,6160
2115,7042
2116,7075
2117,5282
2118,4772
2119,5935
2120,9048
2121,7125
2122,3420
2123,5105
2124,4758
2125,2074
2126,500
2127,2624
2128,3306
2129,1080
2130,3398
2131,6513
2132,4267
2133,6195
2134,1113
2135,5624
2136,6636
2137,94
2138,3220
2139,2268
2140,9588
2141,8834
2142,5780
2143,5180
2144,8558
2145,9437
2146,2724
2147,3780
2148,2412
2149,2247
2150,4164
2151,6978
2152,4727
2153,7867
2154,5332
2155,63
2156,5524
2157,1984
2158,7006
2159,7802
2160,1621
2161,6160
2162,7266
2163,5090
2164,8338
2165,1333
2166,63
2167,4083
2168,4584
2169,6195
2170,4575
2171,2932
2172,4165
2173,2623
2174,2605
2175,10
2176,8834
2177,3876
2178,1473
2179,6937
2180,5968
2181,6738
2182,62
2183,9850
2184,7337
2185,2100
2186,9632
2187,3414
2188,25
2189,5097
2190,2780
2191,1090
2192,8791
2193,9811
2194,6268
2195,2268
2196,3811
2197,3296
2198,4278
2199,3163
2200,5519
2201,6564
2202,7466
2203,6225
2204,5030
2205,4621
2206,62
2207,3969
2208,3725
2209,3014
2210,8094
2211,2450
2212,8366
2213,823
2214,2136
2215,2770
2216,2496
2217,5349
2218,5624
2219,969
2220,7025
2221,8558
2222,4737
2223,6677
2224,1113
2225,7378
2226,994
2227,8533
2228,8993
2229,4282
2230,9987
2231,1566
2232,4045
2233,1698
2234,1532
2235,25
2236,4986
2237,845
2238,8291
2239,10
2240,3533
2241,5519
2242,821
2243,2110
2244,5182
2245,4948
2246,1353
2247,2766
2248,7036
2249,2780
2250,1261
2251,4054
2252,4160
2253,6484
2254,4431
2255,3377
2256,5208
2257,7448
2258,6362
2259,5857
2260,4985
2261,883
2262,621
2263,5116
2264,4273
2265,25
2266,3872
2267,4549
2268,5766
2269,12
2270,9100
2271,4452
2272,8050
2273,9729
2274,9212
2275,8558
2276,5786
2277,9638
2278,5076
2279,3396
2280,5118
2281,7178
2282,2876
2283,4170
2284,4886
2285,5180
2286,5065
2287,3762
2288,8956
2289,6677
2290,99
2291,9806
2292,7478
2293,9342
2294,2858
2295,7994
2296,5971
2297,2268
2298,9843
2299,2666
2300,8184
2301,25
2302,5982
2303,3367
2304,5098
2305,9439
2306,25
2307,5138
2308,1448
2309,9513
2310,4482
2311,25
2312,7466
2313,3363
2314,2742
2315,2351
2316,7650
2317,6008
2318,6558
2319,9797
2320,5968
2321,5202
2322,25
2323,6636
2324,934
2325,8286
2326,8319
2327,8224
2328,5688
2329,1243
2330,8006
2331,1698
2332,7640
2333,5156
2334,4596
2335,1044
2336,2000
2337,254
2338,7729
2339,3633
2340,8925
2341,2623
2342,7952
2343,5202
2344,2268
2345,9905
2346,7260
2347,1113
2348,2522
2349,4925
2350,1589
2351,2465
2352,8654
2353,5900
2354,450
2355,7487
2356,1541
2357,6228
2358,1526
2359,9736
2360,3220
2361,99
2362,3849
2363,326
2364,4905
2365,3258
2366,5335
2367,27
2368,3794
2369,9516
2370,3281
2371,6212
2372,1820
2373,25
2374,9591
2375,7206
2376,5138
2377,8962
2378,5107
2379,7302
2380,25
2381,8338
2382,7765
2383,6245
2384,5208
2385,1822
2386,4770
2387,2545
2388,2427
2389,17
2390,6602
2391,2778
2392,527
2393,7794
2394,8184
2395,7794
2396,9478
2397,5628
2398,3847
2399,710
2400,2268
2401,5282
2402,1906
2403,3339
2404,7347
2405,2066
2406,9651
2407,5167
2408,2268
2409,1113
2410,6937
2411,6023
2412,7916
2413,5282
2414,6608
2415,10
2416,2034
2417,6041
2418,6160
2419,7178
2420,12
2421,277
2422,10
2423,5900
2424,8338
2425,1556
2426,6198
2427,1083
2428,4220
2429,5538
2430,5989
2431,1042
2432,2565
2433,8282
2434,5497
2435,7892
2436,8743
2437,5926
2438,8616
2439,3061
2440,2268
2441,9581
2442,9862
2443,9588
2444,1641
2445,9371
2446,4157
2447,7419
2448,1650
2449,1436
2450,3576
2451,8728
2452,3931
2453,2835
2454,1420
2455,8298
2456,5904
2457,4188
2458,4101
2459,17
2460,9280
2461,4465
2462,4099
2463,25
2464,2002
2465,8338
2466,3854
2467,5138
2468,6096
2469,495
2470,5265
2471,543
2472,6659
2473,12
2474,1025
2475,34
2476,4300
2477,6160
2478,440
2479,3476
2480,5642
2481,8558
2482,2695
2483,6650
2484,8336
2485,3000
2486,6354
2487,3755
2488,3013
2489,3812
2490,9230
2491,8152
2492,28
2493,9824
2494,5896
2495,7937
2496,8897
2497,7716
2498,7506
2499,3602
2500,9218
2501,3183
2502,9136
2503,2089
2504,4946
2505,6385
2506,440
2507,8477
2508,8050
2509,2268
2510,575
2511,3822
2512,4027
2513,25
2514,6650
2515,6102
2516,6952
2517,5282
2518,9188
2519,4727
2520,5857
2521,7292
2522,25
2523,2140
2524,6565
2525,36
2526,8051
2527,2266
2528,12
2529,8373
2530,1225
2531,3727
2532,2061
2533,5282
2534,5406
2535,1919
2536,5230
2537,9262
2538,9251
2539,71
2540,5217
2541,9890
2542,6919
2543,1838
2544,2586
2545,3856
2546,7463
2547,8539
2548,25
2549,5777
